;Train-Train;Train-Test;Test-Test
non-zero images;99960,000000;9993,000000;10000,000000
Mean Distance;0,578683;0,578611;0,606478
Minimal Distance;0,270588;0,270588;0,360784
2nd;0,270588;0,294118;0,360784
3rd;0,274510;0,305882;0,364706
4th;0,274510;0,317647;0,364706
5th;0,274510;0,333333;0,368627
6th;0,274510;0,337255;0,368627
7th;0,278431;0,337255;0,368627
8th;0,278431;0,337255;0,368627
9th;0,286275;0,341177;0,376471
10th;0,290196;0,349020;0,380392
