;Train-Train;Train-Test;Test-Test
non-zero images;26640,000000;12630,000000;12630,000000
Mean Distance;262,772156;264,613831;277,435974
Minimal Distance;17,531256;19,959478;28,500301
2nd;17,531256;21,025116;28,500301
3rd;17,624708;21,462627;29,079479
4th;17,624708;23,139668;30,032341
5th;17,732164;23,438463;30,217157
6th;17,732164;23,899286;30,565128
7th;17,825726;23,955400;30,594408
8th;17,859247;24,158558;30,594408
9th;17,859247;24,228642;30,598021
10th;18,285423;24,396618;30,598021
