time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
113,7721;3,9610;4,9899;8,7500;4,5330;5,3103;8,7500;5,3103
225,1125;10,8210;4,4944;15,0000;4,2819;9,0828;15,0000;9,0828
337,0056;16,6620;4,1561;24,1100;3,7511;12,1517;24,1100;12,1517
449,9354;21,1280;3,9328;26,2800;3,5909;12,6414;26,2800;12,6414
563,0367;24,7130;3,7706;32,4200;3,3592;15,7172;32,4200;15,7172
674,9425;27,1840;3,6412;34,5100;3,2410;19,9586;34,5100;19,9586
787,7454;29,5970;3,5371;35,5500;3,2165;17,6345;35,5500;17,6345
901,6707;31,5730;3,4526;39,0900;3,0973;20,0966;39,0900;20,0966
1015,4938;33,5320;3,3648;41,2400;2,9860;20,4345;41,2400;20,4345
1129,0762;35,3600;3,2851;44,0300;2,8914;23,2345;44,0300;23,2345
1242,2950;36,6270;3,2304;46,2100;2,7968;23,8207;46,2100;23,8207
1356,1514;38,3400;3,1588;47,0500;2,7496;24,5448;47,0500;24,5448
1469,2739;39,9710;3,0984;48,6400;2,6973;24,8138;48,6400;24,8138
1581,7023;41,2310;3,0482;50,0500;2,6659;26,6414;50,0500;26,6414
1693,5596;41,9460;3,0027;51,6000;2,6006;28,2069;51,6000;28,2069
1805,4534;43,0360;2,9698;52,7300;2,5564;28,5586;52,7300;28,5586
1917,9358;44,0900;2,9232;53,3700;2,5285;29,4552;53,3700;29,4552
2030,7229;44,7370;2,8997;53,9000;2,5084;29,3103;53,9000;29,3103
2143,9690;44,9110;2,8827;54,2500;2,4897;29,8483;54,2500;29,8483
2255,8684;45,2140;2,8742;54,4400;2,4877;29,6069;54,4400;29,6069
2368,1276;36,8220;3,2271;43,1100;2,9126;22,3793;43,1100;22,3793
2480,4948;37,1410;3,2111;43,4300;2,9205;22,4000;43,4300;22,4000
2598,0895;37,9550;3,1740;45,8000;2,8100;24,5586;45,8000;24,5586
2712,8877;38,7710;3,1391;45,7500;2,8375;23,9103;45,7500;23,9103
2826,3416;39,4590;3,1033;48,3800;2,7325;25,0345;48,3800;25,0345
2938,4198;40,2960;3,0685;48,8100;2,6936;26,0759;48,8100;26,0759
3053,9051;41,3120;3,0391;50,0700;2,6576;26,4828;50,0700;26,4828
3167,1020;42,1670;3,0000;50,5400;2,6233;27,5586;50,5400;27,5586
3278,9191;42,7950;2,9687;49,0800;2,6767;25,0897;49,0800;25,0897
3391,6824;43,3480;2,9497;51,3700;2,5931;27,2690;51,3700;27,2690
3503,7706;44,2500;2,9120;52,0900;2,5676;26,2069;52,0900;26,2069
3616,3735;44,7060;2,8898;52,7000;2,5399;27,0207;52,7000;27,0207
3727,6441;45,4020;2,8615;54,0200;2,5139;28,1862;54,0200;28,1862
3839,7923;46,1460;2,8337;54,3100;2,4973;29,6690;54,3100;29,6690
3951,5375;46,6420;2,8126;54,6700;2,4801;29,4138;54,6700;29,4138
4064,6377;47,2570;2,7831;55,2900;2,4513;29,3310;55,2900;29,3310
4178,6157;48,0010;2,7551;56,1300;2,4126;30,1724;56,1300;30,1724
4293,3180;48,3940;2,7379;56,5800;2,4136;30,7379;56,5800;30,7379
4406,8881;49,2040;2,7138;56,6700;2,4154;30,4000;56,6700;30,4000
4521,4321;49,8710;2,6763;57,8500;2,3558;33,8690;57,8500;33,8690
4635,4086;50,4840;2,6609;58,7200;2,3518;34,4345;58,7200;34,4345
4748,8503;51,1430;2,6316;58,7300;2,3320;34,2690;58,7300;34,2690
4860,3424;51,8560;2,6084;60,3500;2,2826;35,3724;60,3500;35,3724
4971,4199;52,2940;2,5860;60,5000;2,2632;33,0207;60,5000;33,0207
5084,1290;52,9430;2,5625;60,9800;2,2574;35,2621;60,9800;35,2621
5195,0071;53,5870;2,5401;61,4300;2,2340;34,1172;61,4300;34,1172
5306,7402;53,9940;2,5203;62,0200;2,2028;35,9241;62,0200;35,9241
5419,1583;54,7210;2,4977;62,8200;2,1879;36,8276;62,8200;36,8276
5530,4395;55,0980;2,4765;62,4500;2,1893;36,8345;62,4500;36,8345
5644,6202;55,6770;2,4577;63,5500;2,1558;37,0621;63,5500;37,0621
5757,2639;56,3510;2,4288;63,9600;2,1388;36,9724;63,9600;36,9724
5871,5422;56,4900;2,4241;64,1700;2,1233;37,0966;64,1700;37,0966
5985,0840;56,8440;2,4101;64,5000;2,1155;37,5310;64,5000;37,5310
6096,1828;57,4400;2,3896;64,6900;2,1056;38,0276;64,6900;38,0276
6208,9938;57,8310;2,3755;65,0800;2,1011;37,8828;65,0800;37,8828
6320,5207;57,8060;2,3744;64,8900;2,0905;38,3517;64,8900;38,3517
6433,0284;58,0240;2,3648;64,9300;2,0865;38,2138;64,9300;38,2138
6546,3074;58,1100;2,3588;65,1900;2,0844;38,4138;65,1900;38,4138
6659,1702;58,4450;2,3546;65,0900;2,0856;38,7724;65,0900;38,7724
6771,3581;58,5770;2,3423;65,1200;2,0831;38,6345;65,1200;38,6345
6883,9166;47,8680;2,7594;54,0400;2,5116;28,9793;54,0400;28,9793
6997,8909;46,8020;2,8041;53,7700;2,5261;27,4207;53,7700;27,4207
7112,7639;46,9020;2,8013;50,2700;2,6792;30,2483;50,2700;30,2483
7222,3863;47,2690;2,7862;54,8400;2,4874;29,3379;54,8400;29,3379
7334,8925;47,3160;2,7779;53,5400;2,5063;26,7793;53,5400;26,7793
7450,3747;47,2950;2,7793;53,6900;2,5036;30,4138;53,6900;30,4138
7565,4064;47,7170;2,7673;53,8900;2,5007;30,8483;53,8900;30,8483
7681,5469;48,0060;2,7537;53,9600;2,4913;29,6345;53,9600;29,6345
7796,8199;48,2690;2,7420;55,4700;2,4474;30,4483;55,4700;30,4483
7912,2037;48,2640;2,7419;55,8000;2,4437;31,1793;55,8000;31,1793
8028,0058;49,0310;2,7146;54,6300;2,4781;31,4345;54,6300;31,4345
8142,8689;48,7750;2,7220;55,3600;2,4528;30,4000;55,3600;30,4000
8254,7362;49,1670;2,7068;56,0300;2,4204;31,2207;56,0300;31,2207
8367,4140;49,5510;2,6930;56,9800;2,3941;31,2000;56,9800;31,2000
8482,5614;49,8250;2,6824;57,9000;2,3600;30,7517;57,9000;30,7517
8596,4658;50,1240;2,6716;56,5600;2,4330;30,9379;56,5600;30,9379
8711,1362;50,0090;2,6741;56,4500;2,3844;29,4552;56,4500;29,4552
8824,3855;50,6140;2,6520;56,6600;2,3896;32,0138;56,6600;32,0138
8939,6974;50,9140;2,6366;58,2900;2,3554;32,3310;58,2900;32,3310
9056,2974;51,0900;2,6281;57,8200;2,3516;33,5793;57,8200;33,5793
9172,1728;51,2500;2,6209;58,9900;2,3276;31,8207;58,9900;31,8207
9285,6493;51,4200;2,6141;58,5900;2,3425;31,7655;58,5900;31,7655
9402,1691;51,8140;2,5988;57,0800;2,3924;32,9586;57,0800;32,9586
9517,7739;52,2590;2,5853;58,5200;2,3196;33,9517;58,5200;33,9517
9629,3734;51,9520;2,5870;59,8400;2,2924;34,1517;59,8400;34,1517
9740,3560;52,5320;2,5735;59,8200;2,2893;32,4069;59,8200;32,4069
9852,0851;52,5430;2,5737;59,1600;2,3012;33,6759;59,1600;33,6759
9962,7750;52,8270;2,5574;59,9200;2,2852;33,6414;59,9200;33,6414
10076,3040;53,1840;2,5425;60,6000;2,2522;36,1103;60,6000;36,1103
10189,6909;53,3830;2,5365;60,3700;2,2610;33,9586;60,3700;33,9586
10303,0151;54,1390;2,5181;61,4300;2,2526;35,0690;61,4300;35,0690
10415,5271;54,1250;2,5033;61,0700;2,2441;34,0276;61,0700;34,0276
10526,1611;54,4730;2,4998;60,9400;2,2431;35,9379;60,9400;35,9379
10638,3054;54,7860;2,4836;62,2700;2,2066;35,6345;62,2700;35,6345
10750,8618;54,8840;2,4831;60,8200;2,2394;33,1172;60,8200;33,1172
10861,8006;55,2110;2,4664;62,4500;2,1978;36,9310;62,4500;36,9310
10978,8745;55,3990;2,4559;61,4100;2,2355;37,5724;61,4100;37,5724
11091,7806;55,5920;2,4530;62,3000;2,1882;36,1931;62,3000;36,1931
11209,2075;56,0610;2,4356;62,9400;2,1603;36,6828;62,9400;36,6828
11325,5875;56,3250;2,4189;63,4400;2,1417;36,2759;63,4400;36,2759
11440,9161;56,7130;2,4089;62,9800;2,1525;36,6759;62,9800;36,6759
11554,5455;57,0450;2,3932;63,8000;2,1328;37,9034;63,8000;37,9034
11668,6122;57,4410;2,3814;64,5900;2,1061;38,8414;64,5900;38,8414
11784,0582;57,6850;2,3696;64,2200;2,1385;37,7172;64,2200;37,7172
11898,2992;58,2150;2,3494;63,5900;2,1364;37,9034;63,5900;37,9034
