time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_swa
12,9949;39,7924;1,4013;33,1034;1,1699;33,1034
25,4580;29,7578;2,3392;32,4138;1,2730;32,4138
37,8698;29,4118;2,4157;34,4828;1,1666;34,4828
