;Train-Train;Train-Test;Test-Test
non-zero images;50000,000000;10000,000000;10000,000000
Mean Distance;9,538090;9,527537;9,981097
Minimal Distance;2,750666;2,827186;3,605628
2nd;2,750666;3,286491;3,605628
3rd;3,042349;3,570065;3,930938
4th;3,042349;3,624663;3,930938
5th;3,133582;3,741013;3,999924
6th;3,133582;3,794029;3,999924
7th;3,446526;3,860577;4,072883
8th;3,510934;3,890664;4,072883
9th;3,510934;3,897146;4,213683
10th;3,541571;3,913907;4,221628
