;Train-Train;Train-Test;Test-Test
non-zero images;50000,000000;10000,000000;10000,000000
Mean Distance;0,479481;0,479320;0,505755
Minimal Distance;0,211765;0,219608;0,270588
2nd;0,211765;0,223529;0,270588
3rd;0,215686;0,250980;0,270588
4th;0,215686;0,258824;0,286275
5th;0,219608;0,262745;0,286275
6th;0,219608;0,266667;0,290196
7th;0,227451;0,266667;0,290196
8th;0,227451;0,278431;0,290196
9th;0,235294;0,282353;0,290196
10th;0,235294;0,282353;0,290196
