time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
63,2201;7,6500;4,2381;15,4900;3,8287;13,9586;15,4900;13,9586
124,4316;19,4660;3,6685;25,1800;3,4506;20,8000;25,1800;20,8000
186,5799;30,2020;3,2303;29,8200;3,2740;25,1103;29,8200;25,1103
250,7283;38,0460;2,9406;39,9700;2,8533;31,8069;39,9700;31,8069
314,2473;43,4340;2,7496;43,3800;2,7157;36,4828;43,3800;36,4828
376,3044;47,2000;2,6030;46,3100;2,5736;37,1103;46,3100;37,1103
437,3100;49,7180;2,5155;49,2900;2,4631;39,8828;49,2900;39,8828
500,1575;52,8260;2,4111;52,0900;2,3339;41,8759;52,0900;41,8759
564,0988;55,0840;2,3326;53,1500;2,3086;42,0621;53,1500;42,0621
627,1507;56,3400;2,2821;56,5900;2,2020;43,4828;56,5900;43,4828
689,7642;58,4620;2,2113;57,9300;2,1614;44,9103;57,9300;44,9103
751,8189;59,9240;2,1540;59,6600;2,0751;47,1448;59,6600;47,1448
813,2464;61,6140;2,1005;61,2600;2,0257;49,0621;61,2600;49,0621
878,0369;62,3060;2,0725;62,6300;1,9841;49,4690;62,6300;49,4690
941,3764;63,9860;2,0183;63,2900;1,9339;50,7034;63,2900;50,7034
1004,4018;64,3480;2,0019;64,3300;1,9093;51,8207;64,3300;51,8207
1065,9927;65,4680;1,9627;65,3000;1,8850;51,9310;65,3000;51,9310
1127,9221;66,4820;1,9275;65,7500;1,8656;52,6552;65,7500;52,6552
1190,7488;66,5020;1,9279;65,9100;1,8537;52,7379;65,9100;52,7379
1252,1323;67,2320;1,9076;66,0800;1,8489;52,7724;66,0800;52,7724
1313,3980;58,2560;2,2057;54,7600;2,2858;41,0138;54,7600;41,0138
1375,0605;57,7960;2,2212;56,4900;2,2145;44,4483;56,4900;44,4483
1437,7423;59,3060;2,1700;56,8300;2,1943;43,0483;56,8300;43,0483
1500,8309;59,7420;2,1543;58,0700;2,1358;43,8207;58,0700;43,8207
1562,4966;60,1440;2,1298;58,5500;2,1211;45,7310;58,5500;45,7310
1624,3889;61,3400;2,0947;59,4400;2,0668;45,7793;59,4400;45,7793
1685,7431;61,6060;2,0777;59,8700;2,0823;47,2828;59,8700;47,2828
1748,1629;62,5660;2,0493;60,8400;2,0495;46,8966;60,8400;46,8966
1811,4415;62,9260;2,0316;62,4000;1,9822;48,6138;62,4000;48,6138
1873,3644;63,8380;2,0053;62,1700;1,9986;47,7103;62,1700;47,7103
1935,8860;64,4860;1,9755;62,1900;1,9747;48,9172;62,1900;48,9172
1999,1681;65,4200;1,9481;63,7200;1,9345;51,5241;63,7200;51,5241
2062,5689;65,7720;1,9327;64,6400;1,8982;50,4483;64,6400;50,4483
2124,4461;66,7400;1,9065;65,5900;1,8910;50,3448;65,5900;50,3448
2187,2000;67,5560;1,8760;65,1200;1,8828;50,7103;65,1200;50,7103
2249,3679;67,5180;1,8749;64,7700;1,9143;50,8000;64,7700;50,8000
2311,4087;68,2480;1,8437;67,6100;1,7902;52,5241;67,6100;52,5241
2375,3759;68,9840;1,8250;67,7700;1,8094;53,0138;67,7700;53,0138
2438,7396;69,5160;1,8030;68,5000;1,7581;54,6966;68,5000;54,6966
2502,2062;69,7740;1,7917;68,4700;1,7696;53,0966;68,4700;53,0966
2563,1098;70,4760;1,7723;69,1500;1,7438;55,3862;69,1500;55,3862
2626,0544;71,2040;1,7344;70,0200;1,7198;55,3034;70,0200;55,3034
2688,9807;71,9460;1,7214;70,6400;1,7035;55,6069;70,6400;55,6069
2751,6643;71,7860;1,7224;70,5800;1,7099;55,9034;70,5800;55,9034
2815,0235;72,7380;1,6912;71,0500;1,6869;56,4000;71,0500;56,4000
2877,4594;73,2420;1,6630;72,1600;1,6553;56,7103;72,1600;56,7103
2939,2873;73,5220;1,6630;72,1500;1,6569;56,8966;72,1500;56,8966
3001,4558;74,3320;1,6321;72,6600;1,6431;57,0345;72,6600;57,0345
