time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
33,6255;15,9231;3,7567;20,4100;3,5374;17,1310;20,4100;17,1310
66,4300;35,8145;2,9167;34,7200;2,9863;24,8897;34,7200;24,8897
98,5638;49,2484;2,4436;39,5000;2,7963;26,0483;39,5000;26,0483
131,3719;57,0988;2,1856;45,5200;2,5801;30,0138;45,5200;30,0138
164,1692;62,4599;2,0102;49,2600;2,4695;31,3793;49,2600;31,3793
197,7593;65,9271;1,8871;53,9800;2,2850;34,8138;53,9800;34,8138
230,1804;69,0035;1,7844;55,3400;2,2198;37,2276;55,3400;37,2276
263,3171;71,7392;1,6998;55,7200;2,2333;33,4483;55,7200;33,4483
296,2106;73,9238;1,6257;59,5400;2,0855;37,3172;59,5400;37,3172
328,7506;75,9580;1,5626;62,1000;1,9967;38,2759;62,1000;38,2759
362,8955;78,2949;1,4941;62,9000;1,9610;39,8621;62,9000;39,8621
395,5195;79,6878;1,4405;65,1700;1,8998;40,1172;65,1700;40,1172
429,2606;81,5356;1,3833;65,0200;1,8741;40,9379;65,0200;40,9379
462,0885;83,5117;1,3267;67,1000;1,8359;42,3862;67,1000;42,3862
495,9352;85,2213;1,2780;67,6100;1,8141;42,8966;67,6100;42,8966
530,3462;86,5721;1,2404;68,9900;1,7837;43,2345;68,9900;43,2345
566,1956;87,6663;1,2090;69,7400;1,7622;43,4966;69,7400;43,4966
599,3191;88,7326;1,1814;70,1500;1,7510;44,0828;70,1500;44,0828
633,1391;89,4982;1,1611;70,5500;1,7429;44,5517;70,5500;44,5517
664,9522;89,7687;1,1531;70,5400;1,7349;44,4207;70,5400;44,4207
698,4948;77,0443;1,5097;57,7100;2,1554;35,0000;57,7100;35,0000
732,1658;76,6154;1,5196;57,9700;2,1511;36,0759;57,9700;36,0759
765,6143;77,9802;1,4833;55,7900;2,2449;32,9862;55,7900;32,9862
800,0495;78,6496;1,4601;62,3200;2,0069;38,5310;62,3200;38,5310
833,5476;79,8501;1,4239;61,8400;2,0071;37,7931;61,8400;37,7931
867,5534;80,5776;1,4012;62,2400;2,0155;36,4483;62,2400;36,4483
901,1489;81,0025;1,3761;62,9100;1,9722;37,7655;62,9100;37,7655
935,1335;82,2070;1,3459;63,0900;1,9733;37,5448;63,0900;37,5448
971,0241;83,1008;1,3218;63,8700;1,9340;38,2276;63,8700;38,2276
1007,8102;83,9987;1,2923;64,9200;1,9093;40,2000;64,9200;40,2000
1041,6832;84,4958;1,2694;64,5000;1,9670;38,9448;64,5000;38,9448
1075,4362;85,3896;1,2419;64,4300;1,9381;38,0828;64,4300;38,0828
1108,8269;86,4157;1,2181;64,2800;1,9575;38,7448;64,2800;38,7448
1141,8447;87,0711;1,1991;67,8200;1,8447;42,1172;67,8200;42,1172
1174,4684;87,7505;1,1737;68,2100;1,8166;40,9241;68,2100;40,9241
1208,1780;88,6845;1,1490;67,9000;1,8220;41,1862;67,9000;41,1862
1241,4866;89,3639;1,1267;68,3700;1,8200;40,1379;68,3700;40,1379
1274,9563;90,1094;1,1072;68,5500;1,8186;40,8966;68,5500;40,8966
1311,4066;91,0193;1,0806;70,0600;1,7712;42,7724;70,0600;42,7724
1347,6468;91,7528;1,0613;69,3300;1,7943;42,7862;69,3300;42,7862
1384,3000;92,2739;1,0431;70,6100;1,7460;42,5931;70,6100;42,5931
1417,0207;92,9173;1,0257;69,3600;1,7909;41,5448;69,3600;41,5448
1451,2220;93,6227;1,0059;71,3600;1,7506;42,4414;71,3600;42,4414
1484,8623;94,2380;0,9895;71,6900;1,7274;42,8345;71,6900;42,8345
1518,6043;94,8393;0,9708;71,9500;1,7292;43,6138;71,9500;43,6138
1552,7532;95,5888;0,9511;71,6200;1,7376;42,8276;71,6200;42,8276
1586,0949;96,1279;0,9380;72,4000;1,7248;43,9103;72,4000;43,9103
1619,2908;96,4506;0,9250;73,1400;1,7046;44,8828;73,1400;44,8828
1652,3716;97,0398;0,9110;73,1700;1,7176;44,4207;73,1700;44,4207
1685,8709;97,3605;0,9028;73,6200;1,6958;45,2069;73,6200;45,2069
1718,3405;97,7453;0,8900;73,9200;1,6938;45,6207;73,9200;45,6207
1752,5320;97,9618;0,8824;74,1300;1,6776;45,5931;74,1300;45,5931
1785,8043;98,2684;0,8739;74,3100;1,6712;45,4414;74,3100;45,4414
