;Train-Train;Train-Test;Test-Test
non-zero images;289,000000;290,000000;290,000000
Mean Distance;0,971328;0,967714;0,971424
Minimal Distance;0,936936;0,925791;0,953636
2nd;0,936936;0,935159;0,953636
3rd;0,943673;0,937081;0,956641
4th;0,943673;0,937169;0,956641
5th;0,947365;0,940043;0,959191
6th;0,948490;0,940043;0,959524
7th;0,949705;0,940043;0,959524
8th;0,949705;0,940043;0,959655
9th;0,951149;0,940043;0,959818
10th;0,951218;0,940043;0,959818
