;Train-Train;Train-Test;Test-Test
non-zero images;30412,000000;7603,000000;7603,000000
Mean Distance;0,338781;0,338682;0,339954
Minimal Distance;0,333333;0,333333;0,333333
2nd;0,333333;0,333333;0,333333
3rd;0,333333;0,333333;0,333333
4th;0,333333;0,333333;0,333333
5th;0,333333;0,333333;0,333333
6th;0,333333;0,333333;0,333333
7th;0,333333;0,333333;0,333333
8th;0,333333;0,333333;0,333333
9th;0,333333;0,333333;0,333333
10th;0,333333;0,333333;0,333333
