;Train-Train;Train-Test;Test-Test
non-zero images;30412,000000;7603,000000;7603,000000
Mean Distance;13,976816;13,978370;14,087990
Minimal Distance;11,676267;11,676282;11,733247
2nd;11,676267;11,719027;11,733247
3rd;11,704794;11,733231;11,804029
4th;11,719016;11,733236;11,804033
5th;11,719031;11,733241;11,804033
6th;11,719031;11,733241;11,804038
7th;11,733247;11,733252;11,804038
8th;11,733247;11,747439;11,804044
9th;11,733252;11,761603;11,804044
10th;11,733252;11,761624;11,818162
