time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
30,5578;14,1274;3,8740;18,6700;3,7093;15,1172;18,6700;15,1172
61,7513;32,5397;3,0599;29,5500;3,3532;20,2759;29,5500;20,2759
91,8112;45,9877;2,5677;36,7700;2,9873;23,6483;36,7700;23,6483
121,7355;55,0665;2,2773;42,5500;2,7748;27,2069;42,5500;27,2069
151,2599;61,2995;2,0856;46,5600;2,6416;27,6552;46,5600;27,6552
181,4507;65,5824;1,9497;52,8600;2,3739;32,5034;52,8600;32,5034
211,7752;68,9454;1,8416;53,9000;2,3339;32,2414;53,9000;32,2414
240,8358;71,9557;1,7520;57,0100;2,2609;33,7172;57,0100;33,7172
271,6407;74,4849;1,6712;58,6100;2,1787;34,2897;58,6100;34,2897
301,0964;76,6875;1,6058;57,8300;2,2191;34,6690;57,8300;34,6690
330,7317;78,8520;1,5420;63,5900;1,9950;37,8759;63,5900;37,8759
360,8398;80,6958;1,4841;65,5900;1,9723;39,3379;65,5900;39,3379
390,6257;82,7060;1,4340;65,0300;1,9957;38,3310;65,0300;38,3310
419,9841;84,5539;1,3801;68,4100;1,8775;40,5517;68,4100;40,5517
450,0255;86,3015;1,3370;68,6300;1,8471;40,8414;68,6300;40,8414
479,9904;87,6022;1,3001;69,8400;1,8194;41,9448;69,8400;41,9448
510,1467;88,8789;1,2689;70,9200;1,7794;42,0138;70,9200;42,0138
540,8916;89,6705;1,2457;71,0000;1,7670;42,6069;71,0000;42,6069
571,1710;90,3620;1,2284;71,6200;1,7563;43,0069;71,6200;43,0069
600,4447;90,7067;1,2191;71,7200;1,7473;42,9586;71,7200;42,9586
630,0600;78,6797;1,5319;56,1300;2,3153;31,7172;56,1300;31,7172
661,6573;78,7278;1,5384;60,8900;2,0739;35,0000;60,8900;35,0000
691,8297;79,9543;1,4987;57,2900;2,3177;32,9310;57,2900;32,9310
721,7412;81,0045;1,4698;60,7500;2,1393;35,7379;60,7500;35,7379
751,8116;82,1068;1,4366;60,4100;2,1552;34,1931;60,4100;34,1931
781,6564;83,0507;1,4097;64,3800;2,0271;37,3724;64,3800;37,3724
813,5920;84,0689;1,3768;65,1700;1,9596;37,3931;65,1700;37,3931
844,2333;85,0028;1,3473;63,4100;2,0510;36,3034;63,4100;36,3034
874,0748;86,1372;1,3230;67,2900;1,9211;38,4690;67,2900;38,4690
903,1293;86,8967;1,2941;65,1000;1,9963;37,6207;65,1000;37,6207
933,0722;87,8928;1,2664;66,3400;1,9759;39,2345;66,3400;39,2345
964,2787;88,6785;1,2417;68,6000;1,8763;39,9172;68,6000;39,9172
994,4406;89,8729;1,2120;67,3100;1,9000;39,1103;67,3100;39,1103
1024,0629;90,6125;1,1916;69,1100;1,8488;39,9241;69,1100;39,9241
1054,7930;91,6506;1,1630;69,2700;1,8423;39,6207;69,2700;39,6207
1084,7748;92,2018;1,1414;68,8600;1,8713;39,9931;68,8600;39,9931
1115,5595;93,2720;1,1173;69,9000;1,8246;41,0138;69,9000;41,0138
1145,7310;93,8111;1,0992;71,1900;1,7745;41,8897;71,1900;41,8897
1175,5726;94,6789;1,0759;71,1700;1,8170;41,1103;71,1700;41,1103
1206,6619;95,5347;1,0534;72,1500;1,7617;42,0345;72,1500;42,0345
1236,3720;96,0237;1,0350;72,3100;1,7410;41,5793;72,3100;41,5793
1266,6961;96,6190;1,0176;71,8100;1,7686;41,3655;71,8100;41,3655
1296,7890;97,1060;1,0002;73,4200;1,7165;42,8138;73,4200;42,8138
1326,4442;97,5128;0,9863;73,2400;1,7236;42,4897;73,2400;42,4897
