time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
105,4487;3,7450;5,0240;7,1300;4,7647;3,9241;7,1300;3,9241
214,1850;9,8590;4,5532;14,7300;4,2045;8,5448;14,7300;8,5448
323,2014;15,4170;4,2291;22,1600;3,8601;10,6138;22,1600;10,6138
433,2317;20,2490;3,9835;23,6400;3,9102;12,1379;23,6400;12,1379
541,2900;24,0570;3,8070;31,3600;3,4732;15,2069;31,3600;15,2069
649,4968;27,1550;3,6583;33,1500;3,3835;16,0276;33,1500;16,0276
757,8112;30,1550;3,5358;37,6100;3,2218;18,5034;37,6100;18,5034
868,6522;32,4870;3,4341;38,7900;3,1699;18,6759;38,7900;18,6759
975,3692;34,5990;3,3417;42,5700;3,0086;19,1793;42,5700;19,1793
1082,4912;36,7990;3,2531;45,0800;2,9148;21,8690;45,0800;21,8690
1188,3074;38,3560;3,1904;46,4500;2,8500;22,3103;46,4500;22,3103
1298,2228;40,2230;3,1138;47,8200;2,8099;22,9172;47,8200;22,9172
1408,2955;41,8900;3,0498;49,5100;2,7560;23,7793;49,5100;23,7793
1514,7835;43,0880;2,9968;51,8200;2,6712;24,3379;51,8200;24,3379
1620,3759;44,4620;2,9451;52,2900;2,6258;26,0345;52,2900;26,0345
1727,2656;45,4710;2,9098;53,4900;2,5866;27,2069;53,4900;27,2069
1834,6003;46,7860;2,8629;54,7500;2,5509;27,5862;54,7500;27,5862
1944,3662;47,5650;2,8369;55,3500;2,5300;27,3724;55,3500;27,3724
2051,2034;47,6190;2,8234;55,8300;2,5180;28,0345;55,8300;28,0345
2157,1111;47,8650;2,8189;55,9700;2,5122;28,2138;55,9700;28,2138
2265,0896;38,9190;3,1627;43,1800;3,0102;19,0621;43,1800;19,0621
2380,3896;39,3980;3,1401;45,6800;2,8437;21,1586;45,6800;21,1586
2489,1093;40,7300;3,0992;44,2600;2,9156;23,4552;44,2600;23,4552
2597,7095;41,4370;3,0603;46,6300;2,8445;22,0966;46,6300;22,0966
2708,1766;42,5380;3,0170;48,0800;2,8035;24,8828;48,0800;24,8828
2818,9697;43,4330;2,9780;49,9500;2,7070;24,7862;49,9500;24,7862
2926,8654;44,2650;2,9489;49,0700;2,7215;23,0621;49,0700;23,0621
3037,4639;45,1890;2,9092;52,1400;2,6449;26,4138;52,1400;26,4138
3146,2739;45,9480;2,8765;51,1100;2,6607;24,0276;51,1100;24,0276
3253,3709;46,5230;2,8504;53,3300;2,5721;25,5379;53,3300;25,5379
3360,4441;47,7260;2,8166;53,8400;2,5723;26,4069;53,8400;26,4069
3472,8057;48,2560;2,7930;53,8300;2,5855;25,3655;53,8300;25,3655
3578,2073;48,8740;2,7622;54,8900;2,5560;26,2207;54,8900;26,2207
3691,2981;49,8850;2,7326;56,4200;2,4771;29,2000;56,4200;29,2000
