;Train-Train;Train-Test;Test-Test
non-zero images;21600,000000;5400,000000;5400,000000
Mean Distance;660,433716;652,310486;677,827332
Minimal Distance;68,179443;71,610779;81,869408
2nd;68,179443;71,724503;81,869408
3rd;69,273552;74,881279;82,783127
4th;72,869537;75,485207;82,783127
5th;72,869537;76,230286;83,230179
6th;73,445999;77,504768;83,230179
7th;73,445999;77,673393;83,281174
8th;73,473450;78,955757;83,688995
9th;74,445999;79,547882;83,688995
10th;74,445999;79,771408;83,814484
