time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_swa
10,8544;8,6000;2,4534;9,2000;2,3239;9,2000
20,9571;10,2000;2,4095;7,6000;2,3238;7,6000
30,8923;14,8000;2,3883;11,8000;2,4007;11,8000
41,4467;9,6000;2,4910;13,8000;3,0258;13,8000
51,4117;9,6000;2,5325;9,4000;3,3562;9,4000
61,2806;8,4000;2,5803;12,0000;3,9359;12,0000
71,3536;11,2000;2,5276;10,8000;3,7749;10,8000
