;Train-Train;Train-Test;Test-Test
non-zero images;45337,000000;5044,000000;5044,000000
Mean Distance;45,885857;45,739765;47,952862
Minimal Distance;18,185888;18,668364;21,328165
2nd;18,185888;19,016029;21,328165
3rd;18,445232;21,864819;22,715805
4th;19,171513;21,943998;23,053946
5th;19,171513;22,465599;23,053946
6th;19,623407;22,749313;24,187580
7th;19,785175;22,823372;25,116604
8th;19,785175;23,033009;25,342344
9th;19,833879;23,139353;25,500153
10th;19,877752;23,292637;25,698067
