time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_swa
17,9366;51,2416;1,4094;63,3566;1,4324;63,3566
36,0395;51,6072;0,9062;63,3566;3,9907;63,3566
53,5575;53,8384;0,8179;63,3566;0,6601;63,3566
70,9838;58,5655;0,7274;64,3357;0,6746;64,3357
88,6196;59,9647;0,6944;62,3776;0,6534;62,3776
