;config_524_avg
Standard_Acc;95,9900
RMSCE;0,0671
gaussian_noise;82,6000
shot_noise;84,8000
impulse_noise;86,0000
defocus_blur;93,4000
glass_blur;86,8000
motion_blur;90,4000
zoom_blur;91,1000
snow;92,6000
frost;94,0000
fog;93,7000
brightness;95,7000
contrast;93,4000
elastic_transform;89,8000
pixelate;79,5000
jpeg_compression;85,1000
speckle_noise;87,5000
gaussian_blur;89,9000
spatter;93,5000
saturate;94,7000
blue_noise;91,1000
brownish_noise;75,5000
checkerboard_cutout;91,0000
circular_motion_blur;91,0000
inverse_sparkles;76,2000
lines;83,6000
pinch_and_twirl;92,4000
ripple;88,4000
sparkles;88,1000
transverse_chromatic_abberation;78,7000
Acc_C-all-19;89,7105
Acc_C-original-15;89,2600
Acc_C-bar-10;85,6000
Acc_all-ex-pixelwise-noise-24;88,6875
RMSCE_C;0,0770
Combined_Noise;88,9200
