;config_549_avg
Standard_Acc;97,0900
RMSCE;0,0393
gaussian_noise;92,2300
shot_noise;93,4900
impulse_noise;96,2240
defocus_blur;94,9820
glass_blur;89,5660
motion_blur;92,9780
zoom_blur;94,1820
snow;92,9340
frost;94,1600
fog;94,9320
brightness;96,7180
contrast;94,7620
elastic_transform;92,6860
pixelate;90,7320
jpeg_compression;86,7960
speckle_noise;93,6940
gaussian_blur;93,8740
spatter;94,0560
saturate;95,8460
blue_noise;90,2340
brownish_noise;80,3940
checkerboard_cutout;90,2120
circular_motion_blur;94,1180
inverse_sparkles;81,8420
lines;84,0600
pinch_and_twirl;94,2960
ripple;88,4400
sparkles;89,2760
transverse_chromatic_abberation;85,6780
Acc_C-all-19;93,4127
Acc_C-original-15;93,1581
Acc_C-bar-10;87,8550
Acc_all-ex-pixelwise-noise-24;91,1467
RMSCE_C;0,0380
Combined_Noise;94,5600
