;config_91_avg
Standard_Acc;95,6200
RMSCE;0,0618
gaussian_noise;33,7980
shot_noise;47,2160
impulse_noise;52,9640
defocus_blur;82,8300
glass_blur;50,4420
motion_blur;78,5700
zoom_blur;80,2380
snow;82,4280
frost;76,5080
fog;88,1920
brightness;94,5200
contrast;74,5260
elastic_transform;84,6380
pixelate;76,3420
jpeg_compression;79,8240
speckle_noise;52,6380
gaussian_blur;73,8420
spatter;86,3500
saturate;92,9880
blue_noise;50,8880
brownish_noise;73,8520
checkerboard_cutout;79,5340
circular_motion_blur;90,6920
inverse_sparkles;55,3080
lines;75,5740
pinch_and_twirl;89,6840
ripple;82,4140
sparkles;79,6400
transverse_chromatic_abberation;62,4080
Acc_C-all-19;73,0976
Acc_C-original-15;72,2024
Acc_C-bar-10;73,9994
Acc_all-ex-pixelwise-noise-24;78,8060
RMSCE_C;0,1310
Combined_Noise;70,0600
