time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
42,1959;30,7150;1,9797;46,0300;1,7500;42,8621;46,0300;42,8621
82,8719;47,6650;1,6582;54,5800;1,6591;48,1034;54,5800;48,1034
124,8673;56,1050;1,4956;67,8900;1,3439;60,0690;67,8900;60,0690
166,1391;61,3125;1,3824;70,6800;1,2392;61,1724;70,6800;61,1724
207,3968;64,8975;1,3106;73,2900;1,1777;59,5862;73,2900;59,5862
248,8446;66,4750;1,2638;78,2000;1,0802;66,9310;78,2000;66,9310
290,3448;69,2325;1,2143;76,6600;1,1236;63,1379;76,6600;63,1379
332,4316;70,6550;1,1775;80,5100;0,9866;66,3793;80,5100;66,3793
373,3224;72,3025;1,1435;82,1100;0,9847;69,7586;82,1100;69,7586
415,3071;73,8375;1,1112;83,5300;0,9494;72,1724;83,5300;72,1724
457,4263;74,9100;1,0869;82,9200;0,9458;68,3103;82,9200;68,3103
500,3937;76,0575;1,0590;84,4500;0,9046;70,8276;84,4500;70,8276
542,8519;76,8975;1,0426;87,2100;0,8662;75,8621;87,2100;75,8621
585,2315;77,6575;1,0215;87,3300;0,8448;75,6552;87,3300;75,6552
626,6204;78,7250;0,9949;88,5300;0,8188;77,4483;88,5300;77,4483
667,1034;78,8850;0,9900;88,9000;0,8007;77,6897;88,9000;77,6897
708,1297;79,9125;0,9696;89,2500;0,7895;78,1724;89,2500;78,1724
749,8551;80,8575;0,9517;89,8500;0,7847;79,2414;89,8500;79,2414
791,9687;80,9300;0,9474;89,9900;0,7752;78,7241;89,9900;78,7241
833,5121;81,1225;0,9443;89,9500;0,7810;78,1724;89,9500;78,1724
875,4073;73,8175;1,1024;81,5000;0,9840;68,3448;81,5000;68,3448
916,2639;74,0400;1,0999;84,0700;0,9513;72,3448;84,0700;72,3448
956,9366;75,2850;1,0761;84,0700;0,9302;72,4138;84,0700;72,4138
999,3016;75,6625;1,0635;83,9200;0,9297;72,9655;83,9200;72,9655
1041,0381;75,9300;1,0588;86,2300;0,8812;76,1034;86,2300;76,1034
1081,2978;76,8500;1,0339;85,4300;0,8984;73,3103;85,4300;73,3103
1122,4572;77,3225;1,0261;86,2100;0,8600;73,4483;86,2100;73,4483
1164,9182;77,4350;1,0248;86,7500;0,8565;75,8966;86,7500;75,8966
1207,6226;78,3100;1,0065;87,9400;0,8213;77,7241;87,9400;77,7241
1249,8916;78,8225;0,9928;87,0300;0,8708;75,0000;87,0300;75,0000
1291,5168;78,8775;0,9888;88,6800;0,8118;78,3793;88,6800;78,3793
1333,0487;79,0575;0,9802;88,3400;0,8273;77,1379;88,3400;77,1379
1375,1310;79,9875;0,9641;88,5200;0,8091;76,4483;88,5200;76,4483
1416,4756;80,1400;0,9598;88,4400;0,7958;77,0000;88,4400;77,0000
1458,0513;80,1700;0,9582;89,6800;0,8041;79,0690;89,6800;79,0690
1500,3165;80,7600;0,9455;89,5400;0,7787;78,2759;89,5400;78,2759
1542,0843;80,6850;0,9453;88,9800;0,7920;78,1724;88,9800;78,1724
1583,9051;81,9675;0,9190;90,5800;0,7533;78,4828;90,5800;78,4828
1625,3725;81,7900;0,9222;89,9800;0,7721;78,6897;89,9800;78,6897
1667,2728;82,4950;0,9071;90,6500;0,7454;80,1724;90,6500;80,1724
1709,3583;82,4900;0,9083;90,7100;0,7429;79,2759;90,7100;79,2759
1751,3836;82,8175;0,8987;90,6100;0,7521;80,2759;90,6100;80,2759
1793,6375;83,1300;0,8916;91,2700;0,7375;79,9310;91,2700;79,9310
1835,3522;83,5900;0,8820;91,7200;0,7285;82,2414;91,7200;82,2414
1876,6567;83,8150;0,8731;91,9000;0,7225;81,7931;91,9000;81,7931
1918,7377;84,5650;0,8609;92,2300;0,7096;82,6552;92,2300;82,6552
1961,5555;84,6675;0,8576;92,3800;0,7093;82,7931;92,3800;82,7931
2004,2532;85,0725;0,8514;92,4200;0,7019;82,4483;92,4200;82,4483
2046,7198;85,3300;0,8411;92,5600;0,7003;82,9655;92,5600;82,9655
2088,7877;85,4925;0,8368;92,9800;0,6890;83,3103;92,9800;83,3103
2131,6338;85,8375;0,8299;92,7000;0,6899;82,9310;92,7000;82,9310
2174,3627;86,5000;0,8203;93,0900;0,6850;83,7931;93,0900;83,7931
2216,2313;85,9550;0,8255;93,2000;0,6782;83,1379;93,2000;83,1379
2258,0896;86,7325;0,8117;93,0800;0,6846;83,0000;93,0800;83,0000
2300,9899;86,9075;0,8066;93,2400;0,6769;83,8966;93,2400;83,8966
2343,2361;86,9525;0,8029;93,5600;0,6709;84,4138;93,5600;84,4138
2384,9100;86,9200;0,8092;93,3300;0,6728;84,1724;93,3300;84,1724
