;config_546_avg
Standard_Acc;96,5200
RMSCE;0,0433
gaussian_noise;86,9480
shot_noise;89,4520
impulse_noise;88,5440
defocus_blur;94,5800
glass_blur;88,1700
motion_blur;92,9940
zoom_blur;93,6020
snow;92,4640
frost;93,4460
fog;94,6240
brightness;96,0160
contrast;94,2960
elastic_transform;92,1280
pixelate;91,2420
jpeg_compression;86,3720
speckle_noise;89,5740
gaussian_blur;93,6540
spatter;92,8840
saturate;95,1940
blue_noise;86,6060
brownish_noise;81,1160
checkerboard_cutout;87,8000
circular_motion_blur;93,4080
inverse_sparkles;78,3960
lines;81,8040
pinch_and_twirl;93,5220
ripple;88,3660
sparkles;88,3680
transverse_chromatic_abberation;85,9580
Acc_C-all-19;91,9044
Acc_C-original-15;91,6585
Acc_C-bar-10;86,5344
Acc_all-ex-pixelwise-noise-24;90,4335
RMSCE_C;0,0395
Combined_Noise;90,1400
