;Train-Train;Train-Test;Test-Test
non-zero images;50000,000000;10000,000000;10000,000000
Mean Distance;9,411110;9,483725;9,991302
Minimal Distance;0,000000;0,000000;0,000000
2nd;0,007812;0,015625;0,011049
3rd;0,011049;0,019137;3,430212
4th;0,011049;0,022097;3,430212
5th;0,011049;1,133378;3,678830
6th;0,011049;1,409718;3,678830
7th;0,011049;2,688635;3,790987
8th;0,011049;2,693308;3,953866
9th;0,011049;3,091453;3,953866
10th;0,011049;3,137086;4,075041
