;Train-Train;Train-Test;Test-Test
non-zero images;500,000000;500,000000;500,000000
Mean Distance;87,156815;87,588562;88,716721
Minimal Distance;54,357037;50,906700;48,194756
2nd;54,357037;51,561325;48,194756
3rd;55,586506;52,083839;49,549690
4th;58,896362;57,108521;56,088867
5th;61,950207;59,153137;56,088867
6th;61,950207;59,591904;61,029129
7th;62,564404;60,098942;62,615269
8th;62,564404;60,454205;62,615269
9th;62,884815;62,816078;62,779190
10th;62,884815;62,950874;62,863197
