;Train-Train;Train-Test;Test-Test
non-zero images;7933,000000;715,000000;715,000000
Mean Distance;50,682987;50,205944;56,889042
Minimal Distance;7,750000;19,208965;27,050013
2nd;7,750000;24,229534;27,050013
3rd;8,503675;24,605164;32,237644
4th;8,503675;29,219803;32,237644
5th;11,002485;30,611605;32,657310
6th;12,478106;30,723820;32,657310
7th;13,852741;30,887144;33,578148
8th;13,852741;30,917103;33,578148
9th;16,639563;30,950062;33,908195
10th;16,893276;31,365412;33,908195
