;config_6_avg
Standard_Acc;58,9000
RMSCE;0,0805
gaussian_noise;33,8000
shot_noise;38,2000
impulse_noise;27,8000
defocus_blur;23,2000
glass_blur;13,0000
motion_blur;31,8000
zoom_blur;23,6000
snow;41,8000
frost;41,0000
fog;36,4000
brightness;43,0000
contrast;12,8000
elastic_transform;42,0000
pixelate;50,2000
jpeg_compression;52,0000
speckle_noise;31,0000
gaussian_blur;18,6000
spatter;42,8000
saturate;33,6000
blue_noise_sample;27,8000
brownish_noise;39,6000
caustic_refraction;24,8000
checkerboard_cutout;27,4000
cocentric_sine_waves;25,0000
inverse_sparkles;26,4000
perlin_noise;37,0000
plasma_noise;17,6000
single_frequency_greyscale;18,4000
sparkles;50,0000
Acc_C-all-19;33,5053
Acc_C-original-15;34,0400
Acc_C-bar-10;29,4000
Acc_all-ex-pixelwise-noise-24;32,1667
RMSCE_C;0,2334
Combined_Noise;51,8300
