;config_139_avg
Standard_Acc;71,6600
RMSCE;0,0441
gaussian_noise;13,8000
shot_noise;13,6000
impulse_noise;14,8000
defocus_blur;35,2000
glass_blur;14,6000
motion_blur;39,8000
zoom_blur;28,8000
snow;50,2000
frost;55,8000
fog;51,8000
brightness;55,2000
contrast;22,2000
elastic_transform;59,0000
pixelate;56,2000
jpeg_compression;62,4000
speckle_noise;8,0000
gaussian_blur;25,2000
spatter;55,2000
saturate;50,0000
blue_noise_sample;36,2000
brownish_noise;50,6000
caustic_refraction;33,6000
checkerboard_cutout;37,4000
cocentric_sine_waves;28,2000
inverse_sparkles;27,4000
perlin_noise;52,2000
plasma_noise;20,4000
single_frequency_greyscale;23,8000
sparkles;63,4000
Acc_C-all-19;37,4632
Acc_C-original-15;38,2267
Acc_C-bar-10;37,3200
Acc_all-ex-pixelwise-noise-24;41,6083
RMSCE_C;0,2322
Combined_Noise;49,8500
