time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
132,6137;3,1570;5,0672;7,6500;4,5866;4,6759;7,6500;4,6759
270,2786;7,4190;4,7277;14,9900;4,1723;8,8483;14,9900;8,8483
412,0713;11,4830;4,4820;19,7900;3,9525;10,8276;19,7900;10,8276
547,0103;14,5970;4,2941;24,1800;3,8229;13,8759;24,1800;13,8759
685,6325;17,6280;4,1450;26,6100;3,6579;13,8069;26,6100;13,8069
820,3772;19,6340;4,0289;27,8600;3,6328;14,9034;27,8600;14,9034
953,5657;21,9380;3,9307;30,1700;3,5682;13,9379;30,1700;13,9379
1094,0766;23,7780;3,8465;33,5500;3,4431;16,0207;33,5500;16,0207
1224,3382;25,3210;3,7640;37,5800;3,2175;20,8000;37,5800;20,8000
1354,5082;26,6560;3,7090;38,1300;3,2219;19,5034;38,1300;19,5034
1498,9483;27,9650;3,6502;39,7400;3,1996;22,7724;39,7400;22,7724
1629,3500;28,8900;3,6010;41,7400;3,1298;21,8828;41,7400;21,8828
1811,8111;29,7300;3,5643;40,9300;3,1339;22,1448;40,9300;22,1448
1950,3500;30,9630;3,5132;44,3800;2,9975;23,8759;44,3800;23,8759
2089,6832;31,6040;3,4794;44,9500;2,9965;25,2690;44,9500;25,2690
2222,9763;32,7370;3,4394;46,2600;2,9241;25,0621;46,2600;25,0621
2359,0345;33,5850;3,3927;46,7700;2,9417;25,5103;46,7700;25,5103
2490,7527;34,7130;3,3567;47,3000;2,8907;27,3172;47,3000;27,3172
2626,6829;35,1390;3,3219;48,3200;2,8994;25,2207;48,3200;25,2207
2784,0774;35,9420;3,2892;50,1700;2,8036;27,5724;50,1700;27,5724
2914,7416;36,4980;3,2689;50,0000;2,8196;27,0345;50,0000;27,0345
3058,7527;37,2690;3,2390;50,8700;2,7692;27,9931;50,8700;27,9931
3193,2472;37,9330;3,2096;52,9600;2,7249;29,7655;52,9600;29,7655
3337,4223;38,4060;3,1850;52,2000;2,7099;29,2414;52,2000;29,2414
3474,3738;39,3340;3,1526;52,9600;2,6588;29,0000;52,9600;29,0000
3618,9221;39,5180;3,1331;54,0300;2,6573;29,0414;54,0300;29,0414
3755,5950;40,2920;3,1103;54,2100;2,6556;30,2069;54,2100;30,2069
3908,9204;40,9650;3,0757;54,6400;2,6258;29,4000;54,6400;29,4000
4046,6027;41,8270;3,0497;55,2700;2,6063;31,0069;55,2700;31,0069
4189,4205;41,7200;3,0531;55,7100;2,5892;31,1793;55,7100;31,1793
4345,6223;42,3610;3,0203;56,7100;2,5683;31,1034;56,7100;31,1034
4498,7290;42,9960;3,0010;56,7600;2,5558;31,4069;56,7600;31,4069
4641,1630;43,2380;2,9861;57,6600;2,5296;33,2966;57,6600;33,2966
4792,1475;43,6790;2,9644;57,3900;2,5334;31,8897;57,3900;31,8897
4928,7938;44,1940;2,9535;57,7800;2,5189;32,6828;57,7800;32,6828
5062,4765;44,2080;2,9509;58,2600;2,5081;33,3379;58,2600;33,3379
5205,2625;44,6540;2,9332;58,4400;2,4912;32,7931;58,4400;32,7931
5335,3125;44,4770;2,9319;58,5800;2,4871;33,1379;58,5800;33,1379
5480,9332;44,8960;2,9271;58,6900;2,4852;33,2621;58,6900;33,2621
5615,7033;44,9230;2,9178;58,8500;2,4857;33,4828;58,8500;33,4828
5749,3258;35,5080;3,3104;47,5700;2,8359;26,1517;47,5700;26,1517
5882,3695;34,9780;3,3386;47,4600;2,9237;26,5448;47,4600;26,5448
6012,9096;35,3440;3,3207;49,3100;2,7999;28,3310;49,3100;28,3310
6147,2124;35,7910;3,2983;47,2900;2,8686;26,4552;47,2900;26,4552
6286,5172;36,2860;3,2822;49,2600;2,8018;28,2621;49,2600;28,2621
6422,3536;36,6790;3,2590;48,9200;2,8380;24,5655;48,9200;24,5655
6555,4852;36,9350;3,2497;49,2900;2,8149;27,5724;49,2900;27,5724
6687,2312;37,6010;3,2327;51,8000;2,7175;29,7862;51,8000;29,7862
6829,5459;37,8440;3,2122;52,5600;2,6962;27,7448;52,5600;27,7448
6964,2920;38,1890;3,1968;51,6800;2,7384;29,7862;51,6800;29,7862
7111,3657;38,6370;3,1825;52,4000;2,7292;28,5448;52,4000;28,5448
7248,3437;38,5670;3,1740;53,0900;2,7177;27,7724;53,0900;27,7724
7387,5595;39,1270;3,1558;52,6600;2,6780;29,6069;52,6600;29,6069
7515,4592;39,3600;3,1468;52,6900;2,6940;29,6828;52,6900;29,6828
7651,8990;39,8060;3,1258;53,3300;2,6728;28,8759;53,3300;28,8759
7786,5244;40,4130;3,1103;54,5500;2,6446;29,1724;54,5500;29,1724
7921,1893;40,2580;3,1142;54,4600;2,6472;29,6276;54,4600;29,6276
8051,6397;40,6980;3,0966;53,9600;2,6427;29,3103;53,9600;29,3103
8190,6518;41,0060;3,0837;55,0800;2,6423;30,6759;55,0800;30,6759
8322,1168;41,4350;3,0617;54,2400;2,6137;30,0897;54,2400;30,0897
8455,8448;42,0340;3,0479;55,9100;2,5830;32,0276;55,9100;32,0276
8605,9478;42,0840;3,0375;56,4000;2,5957;32,2690;56,4000;32,2690
8738,0820;42,3430;3,0230;56,4400;2,5423;31,3034;56,4400;31,3034
8878,5844;42,6510;3,0223;57,0200;2,5100;33,7103;57,0200;33,7103
9022,0827;42,4280;3,0172;57,1300;2,5231;32,6414;57,1300;32,6414
9161,1547;42,9330;3,0003;57,3200;2,5301;33,9724;57,3200;33,9724
9302,4337;43,3980;2,9841;56,5700;2,5691;30,7517;56,5700;30,7517
9442,0654;43,3970;2,9777;57,5600;2,5229;32,4069;57,5600;32,4069
9585,1514;43,8150;2,9641;58,1200;2,4882;32,8345;58,1200;32,8345
9716,0674;43,8960;2,9592;58,9100;2,4800;34,0000;58,9100;34,0000
9866,0197;44,1450;2,9477;58,0200;2,5041;33,2621;58,0200;33,2621
10006,9246;44,5260;2,9367;59,7200;2,4653;33,5655;59,7200;33,5655
10156,9725;44,9090;2,9172;57,8300;2,5196;31,3793;57,8300;31,3793
10293,9622;45,1840;2,9107;59,2100;2,4505;34,1793;59,2100;34,1793
10433,4570;45,4270;2,9006;59,7300;2,4615;33,8483;59,7300;33,8483
10567,0597;45,2210;2,9000;60,3200;2,4665;33,3241;60,3200;33,3241
10704,4455;46,0000;2,8741;60,0600;2,4127;34,5517;60,0600;34,5517
10844,1817;45,8510;2,8756;60,7400;2,3921;35,3586;60,7400;35,3586
10976,9273;46,5640;2,8492;61,1000;2,3977;35,4207;61,1000;35,4207
11114,7833;46,5940;2,8482;61,3600;2,4105;36,4759;61,3600;36,4759
11248,3916;47,2440;2,8253;61,5200;2,3900;35,8414;61,5200;35,8414
11396,6823;47,2230;2,8251;60,9400;2,4202;36,0207;60,9400;36,0207
11535,3148;47,5450;2,8115;62,2500;2,3711;36,9172;62,2500;36,9172
11669,3752;47,6350;2,7972;62,2100;2,3655;36,5172;62,2100;36,5172
11800,2987;47,9790;2,7965;61,9900;2,3362;37,1034;61,9900;37,1034
11949,6578;48,0510;2,7911;62,3700;2,3436;37,3310;62,3700;37,3310
12095,3949;48,0770;2,7877;63,2100;2,3357;37,1379;63,2100;37,1379
12238,0206;48,8120;2,7603;63,9200;2,3194;36,4828;63,9200;36,4828
12377,2144;48,8500;2,7611;63,8500;2,2875;37,8552;63,8500;37,8552
12518,3485;49,1080;2,7491;63,5400;2,3056;37,3310;63,5400;37,3310
12671,2005;49,3960;2,7376;64,5600;2,2838;38,5724;64,5600;38,5724
12808,8235;50,0180;2,7114;64,5200;2,2917;38,2207;64,5200;38,2207
12953,9236;50,0030;2,7096;64,6400;2,2545;39,0069;64,6400;39,0069
13093,1278;50,3590;2,6917;65,3000;2,2450;38,9862;65,3000;38,9862
13233,9693;50,7570;2,6849;64,7700;2,2623;38,0897;64,7700;38,0897
13369,0140;50,3240;2,6983;65,8300;2,2227;39,3103;65,8300;39,3103
13512,6393;51,1880;2,6682;66,0500;2,2097;40,5034;66,0500;40,5034
13662,9648;51,6530;2,6427;65,9200;2,2207;39,8966;65,9200;39,8966
13809,3070;51,7970;2,6444;65,8400;2,2130;40,5034;65,8400;40,5034
13944,0859;51,9550;2,6369;66,5300;2,1990;41,0621;66,5300;41,0621
14078,6417;52,2810;2,6235;66,3500;2,1755;40,1862;66,3500;40,1862
14219,8865;52,7320;2,6098;66,2500;2,2029;40,3310;66,2500;40,3310
14363,3998;53,0800;2,5919;66,7600;2,1864;40,3793;66,7600;40,3793
14501,4408;53,1290;2,5891;66,8400;2,1832;41,1241;66,8400;41,1241
14638,1775;53,2810;2,5869;67,1400;2,1605;41,0138;67,1400;41,0138
14785,5916;53,3300;2,5818;67,2200;2,1530;41,9172;67,2200;41,9172
14921,2879;53,6700;2,5714;67,7500;2,1546;41,2690;67,7500;41,2690
15064,1812;53,7700;2,5618;67,9200;2,1492;40,9379;67,9200;40,9379
