;config_493_avg
Standard_Acc;70,7700
RMSCE;0,0263
gaussian_noise;32,0660
shot_noise;37,0360
impulse_noise;33,2500
defocus_blur;44,3400
glass_blur;36,3220
motion_blur;51,3600
zoom_blur;48,3860
snow;49,0200
frost;51,6720
fog;53,1140
brightness;58,2260
contrast;36,1960
elastic_transform;54,1820
pixelate;54,8960
jpeg_compression;56,6700
speckle_noise;28,6940
gaussian_blur;46,9780
spatter;49,2740
saturate;53,5380
blue_noise_sample;51,4640
brownish_noise;55,2860
caustic_refraction;39,8020
checkerboard_cutout;49,9280
cocentric_sine_waves;32,4060
inverse_sparkles;30,7540
perlin_noise;60,5480
plasma_noise;33,7360
single_frequency_greyscale;27,9680
sparkles;64,1860
Acc_C-all-19;46,0642
Acc_C-original-15;46,4491
Acc_C-bar-10;44,6078
Acc_all-ex-pixelwise-noise-24;47,4495
RMSCE_C;0,1203
Combined_Noise;64,9100
