;config_551_avg
Standard_Acc;73,0100
RMSCE;0,0353
gaussian_noise;39,1700
shot_noise;42,8060
impulse_noise;42,1140
defocus_blur;50,4180
glass_blur;43,2060
motion_blur;56,3320
zoom_blur;51,6140
snow;50,9360
frost;54,2640
fog;56,2720
brightness;61,8660
contrast;42,0040
elastic_transform;57,9880
pixelate;60,3400
jpeg_compression;59,5660
speckle_noise;35,4840
gaussian_blur;52,9140
spatter;53,3000
saturate;56,7460
blue_noise_sample;58,4000
brownish_noise;58,8780
caustic_refraction;40,7960
checkerboard_cutout;49,0220
cocentric_sine_waves;33,7460
inverse_sparkles;28,6480
perlin_noise;62,4120
plasma_noise;34,8820
single_frequency_greyscale;30,1540
sparkles;65,9360
Acc_C-all-19;50,9126
Acc_C-original-15;51,2597
Acc_C-bar-10;46,2874
Acc_all-ex-pixelwise-noise-24;50,5100
RMSCE_C;0,1113
Combined_Noise;70,2900
