;config_333_avg;config_333_std;config_333_run_0;config_333_run_1;config_333_run_2
Standard_Acc;57,1583;0,3216;57,0500;57,5950;56,8300
RMSCE;0,0515;0,0069;0,0585;0,0420;0,0539
gaussian_noise;38,8333;2,5038;42,2000;38,1000;36,2000
shot_noise;41,6333;2,9227;44,7000;42,5000;37,7000
impulse_noise;38,1667;2,0726;41,0000;37,4000;36,1000
defocus_blur;44,0000;1,6872;42,1000;43,7000;46,2000
glass_blur;22,9667;1,8062;22,7000;25,3000;20,9000
motion_blur;40,5000;3,3146;36,9000;44,9000;39,7000
zoom_blur;32,8333;2,0758;32,3000;35,6000;30,6000
snow;46,2333;0,6848;47,2000;45,8000;45,7000
frost;47,3667;1,4614;47,8000;45,4000;48,9000
fog;50,5333;0,4190;50,4000;50,1000;51,1000
brightness;50,1000;0,9899;49,9000;49,0000;51,4000
contrast;43,3000;0,6164;42,5000;44,0000;43,4000
elastic_transform;48,0333;1,5797;49,2000;49,1000;45,8000
pixelate;45,8667;1,8373;46,8000;43,3000;47,5000
jpeg_compression;38,1333;1,5370;40,3000;37,2000;36,9000
speckle_noise;38,1000;2,3338;40,4000;39,0000;34,9000
gaussian_blur;38,2000;2,7435;35,0000;41,7000;37,9000
spatter;47,7667;1,6438;49,9000;45,9000;47,5000
saturate;49,9667;0,9672;50,6000;50,7000;48,6000
blue_noise_sample;43,4667;0,4110;43,4000;43,0000;44,0000
brownish_noise;36,2667;1,2257;36,2000;37,8000;34,8000
caustic_refraction;26,7333;0,5437;26,4000;26,3000;27,5000
checkerboard_cutout;35,1333;1,8154;33,8000;37,7000;33,9000
cocentric_sine_waves;21,5000;1,0677;22,1000;20,0000;22,4000
inverse_sparkles;16,2000;1,2754;18,0000;15,4000;15,2000
perlin_noise;46,7667;1,1146;45,3000;47,0000;48,0000
plasma_noise;16,5333;0,7542;16,0000;16,0000;17,6000
single_frequency_greyscale;18,5333;0,3682;18,1000;19,0000;18,5000
sparkles;46,1000;0,6683;45,4000;45,9000;47,0000
Acc_C-all-19;42,2386;0,5822;42,7316;42,5632;41,4211
Acc_C-original-15;41,9000;0,5060;42,4000;42,0933;41,2067
Acc_C-bar-10;30,7233;0,1821;30,4700;30,8100;30,8900
Acc_all-ex-pixelwise-noise-24;37,8986;0,2161;37,7042;38,2000;37,7917
RMSCE_C;0,1396;0,0068;0,1453;0,1301;0,1435
Combined_Noise;52,3433;1,0298;53,2600;52,8650;50,9050
