;config_496_avg
Standard_Acc;73,0900
RMSCE;0,2682
gaussian_noise;28,9660
shot_noise;35,2460
impulse_noise;31,1760
defocus_blur;42,1820
glass_blur;34,5700
motion_blur;50,5640
zoom_blur;46,4420
snow;47,0700
frost;51,0220
fog;50,9780
brightness;60,1020
contrast;39,3240
elastic_transform;54,3800
pixelate;58,0100
jpeg_compression;57,5480
speckle_noise;28,1800
gaussian_blur;45,3160
spatter;49,4660
saturate;54,4400
blue_noise_sample;50,1560
brownish_noise;55,8840
caustic_refraction;35,4780
checkerboard_cutout;47,6000
cocentric_sine_waves;29,1260
inverse_sparkles;28,0140
perlin_noise;59,1060
plasma_noise;30,7740
single_frequency_greyscale;26,2920
sparkles;65,2080
Acc_C-all-19;45,5254
Acc_C-original-15;45,8387
Acc_C-bar-10;42,7638
Acc_all-ex-pixelwise-noise-24;46,6207
RMSCE_C;0,1706
Combined_Noise;66,0600
