;config_507_avg
Standard_Acc;70,1600
RMSCE;0,0280
gaussian_noise;28,4640
shot_noise;33,5860
impulse_noise;30,6100
defocus_blur;35,5880
glass_blur;29,2780
motion_blur;42,1100
zoom_blur;41,4460
snow;42,3040
frost;45,4800
fog;43,5320
brightness;49,7460
contrast;27,2280
elastic_transform;48,8760
pixelate;50,1120
jpeg_compression;52,7380
speckle_noise;27,0600
gaussian_blur;37,9080
spatter;42,5640
saturate;43,8160
blue_noise_sample;43,0180
brownish_noise;52,7140
caustic_refraction;35,3880
checkerboard_cutout;48,6720
cocentric_sine_waves;25,7960
inverse_sparkles;30,7320
perlin_noise;56,6140
plasma_noise;28,5120
single_frequency_greyscale;21,0660
sparkles;62,4640
Acc_C-all-19;39,6024
Acc_C-original-15;40,0732
Acc_C-bar-10;40,4976
Acc_all-ex-pixelwise-noise-24;41,4452
RMSCE_C;0,1531
Combined_Noise;68,2200
