;config_450_avg;config_450_std;config_450_run_0;config_450_run_1;config_450_run_2
Standard_Acc;70,4967;0,1933;70,7550;70,4450;70,2900
RMSCE;0,0356;0,0045;0,0323;0,0326;0,0420
gaussian_noise;49,8667;3,1930;53,6000;50,2000;45,8000
shot_noise;52,2667;1,4614;53,8000;52,7000;50,3000
impulse_noise;49,9333;1,6519;51,0000;51,2000;47,6000
defocus_blur;53,2333;1,6131;53,6000;51,1000;55,0000
glass_blur;32,8333;0,6549;32,9000;32,0000;33,6000
motion_blur;56,5000;0,8165;57,5000;55,5000;56,5000
zoom_blur;47,9333;3,1255;44,8000;52,2000;46,8000
snow;58,4667;1,3888;60,4000;57,2000;57,8000
frost;61,4000;0,3559;61,9000;61,2000;61,1000
fog;62,1333;1,3123;63,3000;60,3000;62,8000
brightness;63,1333;1,0274;63,3000;61,8000;64,3000
contrast;50,6667;0,4497;50,1000;50,7000;51,2000
elastic_transform;59,3667;1,4430;61,4000;58,5000;58,2000
pixelate;60,8667;2,3471;63,5000;57,8000;61,3000
jpeg_compression;63,0000;2,7580;66,1000;63,5000;59,4000
speckle_noise;49,1333;1,3474;50,5000;49,6000;47,3000
gaussian_blur;46,8667;2,2425;43,8000;47,7000;49,1000
spatter;56,9000;1,7720;58,0000;54,4000;58,3000
saturate;59,2333;1,2365;59,9000;60,3000;57,5000
blue_noise_sample;49,1667;1,6214;47,6000;48,5000;51,4000
brownish_noise;54,4333;1,0077;54,1000;53,4000;55,8000
caustic_refraction;35,8333;0,6128;35,1000;36,6000;35,8000
checkerboard_cutout;45,8333;2,1515;42,9000;48,0000;46,6000
cocentric_sine_waves;29,5333;0,7930;29,3000;28,7000;30,6000
inverse_sparkles;27,2000;0,6481;27,8000;27,5000;26,3000
perlin_noise;58,8333;1,0499;60,3000;58,3000;57,9000
plasma_noise;31,3667;1,2284;30,6000;30,4000;33,1000
single_frequency_greyscale;26,6000;0,5715;27,4000;26,1000;26,3000
sparkles;61,4667;1,5173;63,0000;59,4000;62,0000
Acc_C-all-19;54,4070;0,5894;55,2316;54,1000;53,8895
Acc_C-original-15;54,7733;0,7442;55,8133;54,3933;54,1133
Acc_C-bar-10;42,0267;0,3943;41,8100;41,6900;42,5800
Acc_all-ex-pixelwise-noise-24;50,1514;0,3311;50,4583;49,6917;50,3042
RMSCE_C;0,1182;0,0033;0,1147;0,1173;0,1226
Combined_Noise;64,5633;0,3606;65,0600;64,4150;64,2150
