;config_550_avg
Standard_Acc;83,0200
RMSCE;0,0330
gaussian_noise;71,9020
shot_noise;74,6300
impulse_noise;81,5740
defocus_blur;78,1500
glass_blur;67,3980
motion_blur;73,7360
zoom_blur;75,5680
snow;74,6840
frost;74,9720
fog;77,0420
brightness;81,5720
contrast;77,3600
elastic_transform;73,9800
pixelate;72,6880
jpeg_compression;65,0820
speckle_noise;75,0740
gaussian_blur;75,7200
spatter;76,9320
saturate;77,5940
blue_noise;68,9920
brownish_noise;47,7460
checkerboard_cutout;70,7640
circular_motion_blur;76,8740
inverse_sparkles;50,5900
lines;60,4960
pinch_and_twirl;77,2980
ripple;68,3640
sparkles;70,9560
transverse_chromatic_abberation;52,1440
Acc_C-all-19;75,0346
Acc_C-original-15;74,6892
Acc_C-bar-10;64,4224
Acc_all-ex-pixelwise-noise-24;70,7379
RMSCE_C;0,0638
Combined_Noise;77,8100
