;config_543_avg
Standard_Acc;81,8900
RMSCE;0,0201
gaussian_noise;70,3260
shot_noise;73,1940
impulse_noise;79,8720
defocus_blur;76,1920
glass_blur;66,0100
motion_blur;71,9220
zoom_blur;73,7880
snow;73,2540
frost;73,2140
fog;75,3700
brightness;80,1300
contrast;75,6260
elastic_transform;72,6680
pixelate;69,9840
jpeg_compression;64,0980
speckle_noise;73,5940
gaussian_blur;73,3700
spatter;75,5240
saturate;75,9520
blue_noise;68,1660
brownish_noise;44,4520
checkerboard_cutout;69,2480
circular_motion_blur;75,4740
inverse_sparkles;49,4240
lines;59,6540
pinch_and_twirl;75,9140
ripple;65,5300
sparkles;69,0860
transverse_chromatic_abberation;48,6420
Acc_C-all-19;73,3731
Acc_C-original-15;73,0432
Acc_C-bar-10;62,5590
Acc_all-ex-pixelwise-noise-24;68,9386
RMSCE_C;0,0565
Combined_Noise;76,2700
