;config_491_avg
Standard_Acc;82,0700
RMSCE;0,2519
gaussian_noise;60,3480
shot_noise;64,3340
impulse_noise;67,2080
defocus_blur;76,7260
glass_blur;63,8100
motion_blur;71,6420
zoom_blur;74,4220
snow;71,6560
frost;71,0040
fog;75,0360
brightness;80,2700
contrast;75,6480
elastic_transform;72,3920
pixelate;66,7700
jpeg_compression;61,8960
speckle_noise;65,2460
gaussian_blur;74,3900
spatter;75,7760
saturate;76,5700
blue_noise;67,7080
brownish_noise;44,1200
checkerboard_cutout;68,9880
circular_motion_blur;76,0460
inverse_sparkles;46,0020
lines;57,3540
pinch_and_twirl;75,9080
ripple;65,5760
sparkles;68,6560
transverse_chromatic_abberation;51,5460
Acc_C-all-19;70,7971
Acc_C-original-15;70,2108
Acc_C-bar-10;62,1904
Acc_all-ex-pixelwise-noise-24;68,4252
RMSCE_C;0,2257
Combined_Noise;69,7200
