;config_478_avg
Standard_Acc;80,6000
RMSCE;0,0442
gaussian_noise;50,5200
shot_noise;54,7900
impulse_noise;32,7240
defocus_blur;70,4260
glass_blur;58,4840
motion_blur;66,6000
zoom_blur;66,9960
snow;67,1980
frost;69,5660
fog;70,3200
brightness;78,1200
contrast;61,6360
elastic_transform;68,9140
pixelate;68,2880
jpeg_compression;60,4040
speckle_noise;53,2760
gaussian_blur;63,8440
spatter;69,3080
saturate;71,3780
blue_noise;44,0360
brownish_noise;39,3100
checkerboard_cutout;60,0040
circular_motion_blur;73,0380
inverse_sparkles;46,1840
lines;52,6480
pinch_and_twirl;73,5960
ripple;64,8100
sparkles;63,2040
transverse_chromatic_abberation;49,3340
Acc_C-all-19;63,3048
Acc_C-original-15;62,9991
Acc_C-bar-10;56,6164
Acc_all-ex-pixelwise-noise-24;63,9004
RMSCE_C;0,1182
Combined_Noise;56,0600
