;config_594_avg
Standard_Acc;79,7800
RMSCE;0,0782
gaussian_noise;62,6540
shot_noise;66,5400
impulse_noise;61,1220
defocus_blur;71,7680
glass_blur;62,7080
motion_blur;66,0420
zoom_blur;70,1000
snow;69,6200
frost;70,9160
fog;67,1000
brightness;77,7420
contrast;69,1660
elastic_transform;69,8760
pixelate;72,1900
jpeg_compression;68,9660
speckle_noise;66,8180
gaussian_blur;68,4560
spatter;71,5220
saturate;71,8080
blue_noise;58,8120
brownish_noise;37,3100
checkerboard_cutout;64,2760
circular_motion_blur;74,4800
inverse_sparkles;42,0480
lines;53,9600
pinch_and_twirl;74,6540
ripple;68,7180
sparkles;64,1920
transverse_chromatic_abberation;43,4880
Acc_C-all-19;68,6902
Acc_C-original-15;68,4340
Acc_C-bar-10;58,1938
Acc_all-ex-pixelwise-noise-24;65,4627
RMSCE_C;0,1195
Adversarial_accuracy_autoattack;0,0000
Combined_Noise;68,9400
